ID,trial_index,condition_label,trial_type_label,visual_stimulus,tactile_stimulus,combo,felt_position,z_RT,error,visual_error,tactile_error
17,40,cube,DP,1,2,1-2,2,0.314,0,0,0
17,41,cube,SP,4,4,4-4,4,-0.28,0,,
17,42,cube,OT,1,0,1-0,0,,0,,
17,43,cube,OT,1,0,1-0,0,,0,,
17,44,cube,OV,0,1,0-1,1,3.096,0,,
17,45,cube,OT,1,0,1-0,0,,0,,
17,46,cube,DP,4,2,4-2,2,-0.622,0,0,0
17,47,cube,SP,2,2,2-2,1,-0.372,1,,
17,48,cube,DP,1,4,1-4,4,0.056,0,0,0
17,49,cube,DP,1,4,1-4,4,-0.038,0,0,0
17,50,cube,OV,0,4,0-4,4,-0.811,0,,
17,51,cube,OT,4,0,4-0,0,,0,,
17,52,cube,OT,2,0,2-0,0,,0,,
17,53,cube,DP,4,3,4-3,3,-0.796,0,0,0
17,54,cube,OT,3,0,3-0,0,,0,,
17,55,cube,DP,3,1,3-1,1,2.952,0,0,0
17,56,cube,OV,0,1,0-1,1,-0.033,0,,
17,57,cube,DP,1,3,1-3,3,-0.441,0,0,0
17,58,cube,DP,4,1,4-1,3,-0.184,1,0,1
17,59,cube,SP,1,1,1-1,1,0.066,0,,
17,60,cube,SP,4,4,4-4,4,-0.626,0,,
17,61,cube,OV,0,4,0-4,2,-0.705,1,,
17,62,cube,OV,0,3,0-3,3,-0.534,0,,
17,63,cube,OT,3,0,3-0,0,,0,,
17,64,cube,SP,4,4,4-4,4,-0.444,0,,
17,1,hand,OT,1,0,1-0,0,,0,,
17,2,hand,SP,1,1,1-1,1,,0,,
17,3,hand,OV,0,1,0-1,1,-0.477,0,,
17,4,hand,DP,3,2,3-2,2,-0.175,0,0,0
17,5,hand,OV,0,3,0-3,3,0.088,0,,
17,6,hand,OT,1,0,1-0,0,,0,,
17,7,hand,OV,0,4,0-4,2,-0.876,1,,
17,8,hand,SP,4,4,4-4,2,1.753,1,,
17,9,hand,SP,4,4,4-4,2,-0.773,1,,
17,10,hand,OV,0,3,0-3,3,0.909,0,,
17,11,hand,DP,1,3,1-3,1,-0.577,1,1,0
17,12,hand,OV,0,4,0-4,4,-1.267,0,,
17,13,hand,OT,3,0,3-0,0,-1.262,0,,
17,14,hand,OT,4,0,4-0,0,,0,,
17,15,hand,OV,0,3,0-3,3,-0.194,0,,
17,16,hand,OT,1,0,1-0,0,,0,,
17,17,hand,SP,1,1,1-1,1,0.199,0,,
17,18,hand,DP,3,1,3-1,1,-0.876,0,0,0
17,19,hand,OV,0,2,0-2,2,-0.687,0,,
17,20,hand,SP,2,2,2-2,2,-0.557,0,,
17,21,hand,OV,0,1,0-1,1,-0.365,0,,
17,22,hand,SP,4,4,4-4,4,-1.266,0,,
17,23,hand,SP,3,3,3-3,3,-0.76,0,,
17,24,hand,SP,4,4,4-4,2,-1.263,1,,
17,25,hand,OT,2,0,2-0,0,,0,,
17,26,hand,OT,1,0,1-0,0,,0,,
17,27,hand,DP,2,1,2-1,1,-0.697,0,0,0
17,28,hand,DP,4,3,4-3,3,0.293,0,0,0
17,29,hand,DP,3,4,3-4,2,-0.589,1,0,1
17,30,hand,OT,2,0,2-0,0,,0,,
17,31,hand,DP,1,4,1-4,2,0.693,1,0,1
17,32,hand,OV,0,2,0-2,2,-1.166,0,,
17,33,hand,DP,1,2,1-2,2,-0.576,0,0,0
17,34,hand,OT,2,0,2-0,0,,0,,
17,35,hand,DP,4,2,4-2,2,3.357,0,0,0
17,36,hand,SP,3,3,3-3,3,0.677,0,,
17,37,hand,OV,0,1,0-1,1,-0.773,0,,
17,38,hand,OT,2,0,2-0,0,,0,,
17,39,hand,SP,2,2,2-2,2,-0.945,0,,
17,40,hand,DP,1,3,1-3,3,0.706,0,0,0
17,41,hand,DP,4,1,4-1,1,-0.695,0,0,0
17,42,hand,OV,0,4,0-4,2,-0.869,1,,
17,43,hand,OV,0,2,0-2,0,,1,,
17,44,hand,DP,1,2,1-2,2,0.028,0,0,0
17,45,hand,OT,4,0,4-0,0,0.975,0,,
17,46,hand,OV,0,3,0-3,3,0.881,0,,
17,47,hand,DP,2,4,2-4,4,0.805,0,0,0
17,48,hand,DP,2,1,2-1,1,-0.383,0,0,0
17,49,hand,OT,3,0,3-0,0,,0,,
17,50,hand,SP,1,1,1-1,1,0.707,0,,
17,51,hand,SP,2,2,2-2,2,0.51,0,,
17,52,hand,OV,0,4,0-4,4,-0.272,0,,
17,53,hand,OT,3,0,3-0,0,,0,,
17,54,hand,OT,3,0,3-0,0,,0,,
17,55,hand,SP,3,3,3-3,3,1.486,0,,
17,56,hand,SP,2,2,2-2,2,0.585,0,,
17,57,hand,SP,1,1,1-1,1,0.103,0,,
17,58,hand,OT,4,0,4-0,0,,0,,
17,59,hand,DP,1,4,1-4,4,1.194,0,0,0
17,60,hand,DP,2,3,2-3,3,-0.57,0,0,0
17,61,hand,OT,4,0,4-0,0,,0,,
17,62,hand,OV,0,2,0-2,2,2.567,0,,
17,63,hand,SP,3,3,3-3,3,0.108,0,,
17,64,hand,OV,0,1,0-1,1,0.288,0,,
18,1,cube,OT,1,0,1-0,0,,0,,
18,2,cube,OV,0,2,0-2,2,2.419,0,,
18,3,cube,SP,2,2,2-2,2,-0.825,0,,
18,4,cube,OV,0,4,0-4,4,-0.014,0,,
18,5,cube,OT,1,0,1-0,0,,0,,
18,6,cube,OT,2,0,2-0,0,,0,,
18,7,cube,OV,0,2,0-2,2,1.759,0,,
18,8,cube,OV,0,3,0-3,3,1.134,0,,
18,9,cube,DP,1,4,1-4,4,0.784,0,0,0
18,10,cube,DP,2,1,2-1,1,-0.017,0,0,0
18,11,cube,DP,1,3,1-3,3,-0.909,0,0,0
18,12,cube,SP,1,1,1-1,1,-1.005,0,,
18,13,cube,OV,0,1,0-1,1,-0.171,0,,
18,14,cube,OT,3,0,3-0,0,,0,,
18,15,cube,OT,2,0,2-0,0,,0,,
18,16,cube,SP,3,3,3-3,3,0.372,0,,
18,17,cube,DP,3,4,3-4,0,,1,0,1
18,18,cube,OV,0,4,0-4,4,1.87,0,,
18,19,cube,DP,3,2,3-2,2,0.231,0,0,0
18,20,cube,OT,4,0,4-0,0,,0,,
18,21,cube,OV,0,1,0-1,1,0.299,0,,
18,22,cube,DP,4,3,4-3,3,0.177,0,0,0
18,23,cube,OT,1,0,1-0,0,,0,,
18,24,cube,OT,3,0,3-0,0,,0,,
18,25,cube,SP,4,4,4-4,4,-1.555,0,,
18,26,cube,OV,0,1,0-1,1,-0.412,0,,
18,27,cube,SP,3,3,3-3,3,-0.922,0,,
18,28,cube,SP,2,2,2-2,2,-1.077,0,,
18,29,cube,OT,4,0,4-0,0,,0,,
18,30,cube,OT,2,0,2-0,0,,0,,
18,31,cube,OT,1,0,1-0,0,,0,,
18,32,cube,DP,2,4,2-4,3,-0.037,1,0,1
18,33,cube,SP,1,1,1-1,1,0.467,0,,
18,34,cube,DP,3,1,3-1,1,0.217,0,0,0
18,35,cube,SP,1,1,1-1,1,0.972,0,,
18,36,cube,OV,0,2,0-2,2,1.277,0,,
18,37,cube,SP,4,4,4-4,3,-0.355,1,,
18,38,cube,DP,1,4,1-4,4,-0.664,0,0,0
18,39,cube,OV,0,4,0-4,4,-0.102,0,,
18,40,cube,OV,0,4,0-4,4,-0.501,0,,
18,41,cube,SP,2,2,2-2,2,-0.415,0,,
18,42,cube,SP,3,3,3-3,3,-0.847,0,,
18,43,cube,SP,4,4,4-4,4,-0.852,0,,
18,44,cube,OT,3,0,3-0,0,,0,,
18,45,cube,SP,3,3,3-3,3,0.793,0,,
18,46,cube,DP,4,2,4-2,1,-0.437,1,0,1
18,47,cube,OV,0,3,0-3,3,0.412,0,,
18,48,cube,OV,0,2,0-2,2,0.06,0,,
18,49,cube,OT,2,0,2-0,0,,0,,
18,50,cube,OT,4,0,4-0,0,,0,,
18,51,cube,DP,2,3,2-3,3,2.735,0,0,0
18,52,cube,OT,3,0,3-0,0,,0,,
18,53,cube,SP,1,1,1-1,1,1.929,0,,
18,54,cube,SP,2,2,2-2,2,-0.906,0,,
18,55,cube,OV,0,1,0-1,1,-0.5,0,,
18,56,cube,DP,1,2,1-2,2,-1.228,0,0,0
18,57,cube,DP,4,1,4-1,1,-0.342,0,0,0
18,58,cube,OT,4,0,4-0,0,,0,,
18,59,cube,OV,0,3,0-3,3,0.478,0,,
18,60,cube,DP,1,2,1-2,2,-0.988,0,0,0
18,61,cube,DP,1,3,1-3,1,-0.993,1,1,0
18,62,cube,OV,0,3,0-3,3,-0.925,0,,
18,63,cube,SP,4,4,4-4,4,-0.79,0,,
18,64,cube,DP,2,1,2-1,1,-0.594,0,0,0
18,1,hand,OV,0,1,0-1,1,-0.244,0,,
18,2,hand,SP,1,1,1-1,1,-0.518,0,,
18,3,hand,OT,4,0,4-0,0,,0,,
18,4,hand,DP,3,1,3-1,1,1.146,0,0,0
18,5,hand,DP,3,2,3-2,1,-0.039,1,0,1
18,6,hand,OT,3,0,3-0,0,,0,,
18,7,hand,OV,0,4,0-4,4,-0.384,0,,
18,8,hand,OT,4,0,4-0,0,,0,,
18,9,hand,OV,0,4,0-4,4,1.401,0,,
18,10,hand,OV,0,2,0-2,2,0.947,0,,
18,11,hand,DP,2,3,2-3,1,-1.11,1,0,1
18,12,hand,SP,2,2,2-2,2,-0.38,0,,
18,13,hand,OT,2,0,2-0,0,,0,,
18,14,hand,OT,4,0,4-0,0,,0,,
18,15,hand,OV,0,4,0-4,4,-0.824,0,,
18,16,hand,DP,1,3,1-3,1,-0.497,1,1,0
18,17,hand,DP,3,4,3-4,4,0.219,0,0,0
18,18,hand,OV,0,2,0-2,2,-0.433,0,,
18,19,hand,SP,2,2,2-2,2,-0.782,0,,
18,20,hand,SP,1,1,1-1,1,0.032,0,,
18,21,hand,OT,1,0,1-0,0,,0,,
18,22,hand,OT,1,0,1-0,0,,0,,
18,23,hand,DP,1,4,1-4,3,0.617,1,0,1
18,24,hand,OT,2,0,2-0,0,,0,,
18,25,hand,OT,3,0,3-0,0,,0,,
18,26,hand,DP,1,2,1-2,2,0.54,0,0,0
18,27,hand,SP,3,3,3-3,3,0.931,0,,
18,28,hand,SP,2,2,2-2,2,0.136,0,,
18,29,hand,OV,0,1,0-1,1,-0.168,0,,
18,30,hand,OV,0,3,0-3,3,-0.763,0,,
18,31,hand,SP,3,3,3-3,3,-0.706,0,,
18,32,hand,DP,1,4,1-4,3,-1.158,1,0,1
18,33,hand,SP,2,2,2-2,2,-0.314,0,,
18,34,hand,OV,0,3,0-3,3,-0.577,0,,
18,35,hand,DP,2,4,2-4,2,-0.773,1,1,0
18,36,hand,SP,3,3,3-3,3,0.355,0,,
18,37,hand,OV,0,2,0-2,2,0.359,0,,
18,38,hand,OV,0,4,0-4,4,0.145,0,,
18,39,hand,DP,2,1,2-1,1,0.953,0,0,0
18,40,hand,SP,4,4,4-4,4,0.084,0,,
18,41,hand,SP,1,1,1-1,1,-0.764,0,,
18,42,hand,OT,4,0,4-0,0,,0,,
18,43,hand,OT,2,0,2-0,0,,0,,
18,44,hand,SP,1,1,1-1,1,5.173,0,,
18,45,hand,DP,1,3,1-3,1,-0.491,1,1,0
18,46,hand,OT,3,0,3-0,0,,0,,
18,47,hand,DP,4,2,4-2,1,0.36,1,0,1
18,48,hand,OV,0,3,0-3,3,0.073,0,,
18,49,hand,DP,1,2,1-2,2,-0.101,0,0,0
18,50,hand,OV,0,2,0-2,2,0.797,0,,
18,51,hand,OV,0,1,0-1,1,-0.258,0,,
18,52,hand,OT,1,0,1-0,0,,0,,
18,53,hand,DP,4,1,4-1,1,-0.705,0,0,0
18,54,hand,DP,4,3,4-3,3,-0.456,0,0,0
18,55,hand,OT,2,0,2-0,0,,0,,
18,56,hand,OV,0,3,0-3,1,1.344,1,,
18,57,hand,OT,3,0,3-0,0,,0,,
18,58,hand,OV,0,1,0-1,1,-0.107,0,,
18,59,hand,SP,3,3,3-3,3,-0.449,0,,
18,60,hand,DP,2,1,2-1,1,-0.788,0,0,0
18,61,hand,SP,4,4,4-4,4,-0.522,0,,
18,62,hand,SP,4,4,4-4,4,-0.451,0,,
18,63,hand,SP,4,4,4-4,4,-0.849,0,,
18,64,hand,OT,1,0,1-0,0,,0,,
19,1,cube,OV,0,4,0-4,4,-1.006,0,,
19,2,cube,OV,0,1,0-1,1,0.042,0,,
19,3,cube,OT,2,0,2-0,0,,0,,
19,4,cube,SP,3,3,3-3,3,1.05,0,,
19,5,cube,DP,2,1,2-1,1,-1.479,0,0,0
19,6,cube,OV,0,3,0-3,1,-0.675,1,,
19,7,cube,OV,0,3,0-3,3,-0.268,0,,
19,8,cube,OV,0,4,0-4,4,0.336,0,,
19,9,cube,OV,0,4,0-4,4,-0.364,0,,
19,10,cube,SP,1,1,1-1,1,-0.684,0,,
19,11,cube,DP,1,3,1-3,1,-1.099,1,1,0
19,12,cube,OT,3,0,3-0,0,,0,,
19,13,cube,OV,0,1,0-1,1,0.145,0,,
19,14,cube,DP,4,1,4-1,1,-1.785,0,0,0
19,15,cube,SP,2,2,2-2,2,-1.066,0,,
19,16,cube,OT,1,0,1-0,0,,0,,
19,17,cube,OV,0,1,0-1,1,0.356,0,,
19,18,cube,OT,3,0,3-0,0,,0,,
19,19,cube,OT,1,0,1-0,0,,0,,
19,20,cube,OT,2,0,2-0,0,,0,,
19,21,cube,SP,4,4,4-4,4,-0.448,0,,
19,22,cube,SP,2,2,2-2,2,-0.266,0,,
19,23,cube,OT,1,0,1-0,0,,0,,
19,24,cube,SP,1,1,1-1,1,-0.145,0,,
19,25,cube,OT,4,0,4-0,0,,0,,
19,26,cube,DP,2,1,2-1,1,-0.052,0,0,0
19,27,cube,OT,4,0,4-0,0,,0,,
19,28,cube,OT,3,0,3-0,0,,0,,
19,29,cube,OV,0,2,0-2,2,0.168,0,,
19,30,cube,OV,0,1,0-1,1,0.865,0,,
19,31,cube,DP,2,4,2-4,2,1.066,1,1,0
19,32,cube,OT,2,0,2-0,0,,0,,
19,33,cube,OT,4,0,4-0,0,,0,,
19,34,cube,SP,2,2,2-2,2,-0.579,0,,
19,35,cube,SP,1,1,1-1,1,0.284,0,,
19,36,cube,OV,0,3,0-3,1,1.049,1,,
19,37,cube,SP,3,3,3-3,3,-0.145,0,,
19,38,cube,DP,4,3,4-3,4,-0.176,1,1,0
19,39,cube,DP,1,2,1-2,2,0.167,0,0,0
19,40,cube,SP,3,3,3-3,4,-1.494,1,,
19,41,cube,OT,3,0,3-0,0,,0,,
19,42,cube,DP,2,3,2-3,2,1.159,1,1,0
19,43,cube,SP,1,1,1-1,1,0.375,0,,
19,44,cube,OV,0,2,0-2,2,0.036,0,,
19,45,cube,OV,0,4,0-4,4,-0.36,0,,
19,46,cube,OT,1,0,1-0,0,,0,,
19,47,cube,OV,0,2,0-2,2,-0.058,0,,
19,48,cube,SP,3,3,3-3,3,-0.183,0,,
19,49,cube,OV,0,3,0-3,3,0.88,0,,
19,50,cube,SP,2,2,2-2,2,-0.66,0,,
19,51,cube,SP,4,4,4-4,0,,1,,
19,52,cube,DP,1,4,1-4,0,,1,0,1
19,53,cube,OV,0,2,0-2,2,0.661,0,,
19,54,cube,SP,4,4,4-4,4,1.481,0,,
19,55,cube,OT,2,0,2-0,0,0.654,0,,
19,56,cube,DP,4,2,4-2,4,-0.179,1,1,0
19,57,cube,SP,4,4,4-4,4,0.269,0,,
19,58,cube,DP,3,1,3-1,1,-0.75,0,0,0
19,59,cube,DP,1,2,1-2,2,0.367,0,0,0
19,60,cube,DP,3,2,3-2,2,-0.672,0,0,0
19,61,cube,DP,1,3,1-3,3,-0.253,0,0,0
19,62,cube,DP,3,4,3-4,4,-1.075,0,0,0
19,63,cube,OT,4,0,4-0,0,,0,,
19,64,cube,DP,1,4,1-4,4,4.511,0,0,0
19,1,hand,OV,0,3,0-3,3,,0,,
19,2,hand,SP,3,3,3-3,1,-0.503,1,,
19,3,hand,OT,3,0,3-0,0,,0,,
19,4,hand,SP,1,1,1-1,1,,0,,
19,5,hand,OT,4,0,4-0,0,,0,,
19,6,hand,OV,0,1,0-1,1,-0.437,0,,
19,7,hand,DP,1,2,1-2,2,,0,0,0
19,8,hand,OV,0,2,0-2,4,-0.751,1,,
19,9,hand,OT,4,0,4-0,0,,0,,
19,10,hand,DP,1,4,1-4,1,0.025,1,1,0
19,11,hand,OT,3,0,3-0,0,,0,,
19,12,hand,OV,0,2,0-2,4,-0.368,1,,
19,13,hand,DP,4,2,4-2,4,1.831,1,1,0
19,14,hand,OV,0,3,0-3,4,4.3,1,,
19,15,hand,OT,3,0,3-0,0,,0,,
19,16,hand,SP,2,2,2-2,2,-0.694,0,,
19,17,hand,OT,2,0,2-0,0,,0,,
19,18,hand,OT,1,0,1-0,0,,0,,
19,19,hand,DP,2,3,2-3,2,-0.623,1,1,0
19,20,hand,OT,4,0,4-0,0,,0,,
19,21,hand,DP,3,1,3-1,4,1.074,1,0,1
19,22,hand,OT,2,0,2-0,0,,0,,
19,23,hand,OV,0,4,0-4,4,2.515,0,,
19,24,hand,SP,4,4,4-4,4,-0.196,0,,
19,25,hand,DP,3,2,3-2,3,-0.307,1,1,0
19,26,hand,DP,4,3,4-3,4,0.066,1,1,0
19,27,hand,SP,1,1,1-1,1,0.018,0,,
19,28,hand,OV,0,4,0-4,2,-0.447,1,,
19,29,hand,OT,1,0,1-0,0,,0,,
19,30,hand,SP,3,3,3-3,3,-0.564,0,,
19,31,hand,DP,2,1,2-1,2,-0.829,1,1,0
19,32,hand,SP,2,2,2-2,2,-0.813,0,,
19,33,hand,OV,0,1,0-1,1,-0.373,0,,
19,34,hand,OT,4,0,4-0,0,,0,,
19,35,hand,DP,1,3,1-3,1,0.443,1,1,0
19,36,hand,SP,1,1,1-1,1,-0.445,0,,
19,37,hand,SP,1,1,1-1,1,-0.057,0,,
19,38,hand,SP,2,2,2-2,2,-0.111,0,,
19,39,hand,DP,2,1,2-1,2,0.014,1,1,0
19,40,hand,SP,3,3,3-3,3,0.126,0,,
19,41,hand,DP,3,4,3-4,3,-0.634,1,1,0
19,42,hand,SP,2,2,2-2,2,-0.809,0,,
19,43,hand,DP,1,2,1-2,1,-0.488,1,1,0
19,44,hand,OT,2,0,2-0,0,-0.755,0,,
19,45,hand,OV,0,4,0-4,4,1.773,0,,
19,46,hand,OV,0,3,0-3,3,-0.06,0,,
19,47,hand,OV,0,4,0-4,4,-0.885,0,,
19,48,hand,SP,4,4,4-4,4,-0.639,0,,
19,49,hand,DP,4,1,4-1,4,-0.503,1,1,0
19,50,hand,OV,0,1,0-1,2,0.078,1,,
19,51,hand,OT,1,0,1-0,0,,0,,
19,52,hand,OV,0,1,0-1,1,1.399,0,,
19,53,hand,OV,0,2,0-2,2,0.184,0,,
19,54,hand,SP,4,4,4-4,4,-0.108,0,,
19,55,hand,SP,4,4,4-4,4,-0.881,0,,
19,56,hand,DP,1,4,1-4,1,-0.685,1,1,0
19,57,hand,OT,1,0,1-0,0,,0,,
19,58,hand,OV,0,3,0-3,1,0.508,1,,
19,59,hand,OT,3,0,3-0,0,,0,,
19,60,hand,SP,3,3,3-3,3,-0.13,0,,
19,61,hand,DP,2,4,2-4,2,-0.512,1,1,0
19,62,hand,OV,0,2,0-2,2,0.765,0,,
19,63,hand,DP,1,3,1-3,1,-0.512,1,1,0
19,64,hand,OT,2,0,2-0,0,,0,,
20,1,cube,OT,2,0,2-0,0,,0,,
20,2,cube,SP,4,4,4-4,4,5.216,0,,
20,3,cube,OV,0,1,0-1,1,-0.02,0,,
20,4,cube,SP,1,1,1-1,1,-0.816,0,,
20,5,cube,SP,4,4,4-4,4,-0.747,0,,
20,6,cube,SP,3,3,3-3,3,-0.488,0,,
20,7,cube,DP,1,3,1-3,3,-0.548,0,0,0
20,8,cube,OV,0,4,0-4,4,-0.745,0,,
20,9,cube,OV,0,1,0-1,1,-0.03,0,,
20,10,cube,OV,0,4,0-4,4,-0.814,0,,
20,11,cube,OT,3,0,3-0,0,-0.296,0,,
20,12,cube,DP,2,1,2-1,1,-0.104,0,0,0
20,13,cube,OT,3,0,3-0,0,,0,,
20,14,cube,DP,1,2,1-2,2,-0.095,0,0,0
20,15,cube,OT,3,0,3-0,0,,0,,
20,16,cube,SP,1,1,1-1,1,-0.088,0,,
20,17,cube,OT,2,0,2-0,0,,0,,
20,18,cube,OT,1,0,1-0,0,,0,,
20,19,cube,OV,0,3,0-3,3,-0.024,0,,
20,20,cube,SP,3,3,3-3,3,-0.366,0,,
20,21,cube,OV,0,2,0-2,2,0.252,0,,
20,22,cube,DP,4,2,4-2,2,-0.409,0,0,0
20,23,cube,OT,2,0,2-0,0,-0.751,0,,
20,24,cube,OV,0,3,0-3,3,-0.361,0,,
20,25,cube,SP,1,1,1-1,1,-0.229,0,,
20,26,cube,OT,2,0,2-0,0,,0,,
20,27,cube,SP,2,2,2-2,2,-0.159,0,,
20,28,cube,OV,0,4,0-4,4,-0.482,0,,
20,29,cube,OV,0,1,0-1,1,0.682,0,,
20,30,cube,SP,4,4,4-4,4,0.365,0,,
20,31,cube,SP,2,2,2-2,2,-0.384,0,,
20,32,cube,DP,3,1,3-1,1,0.158,0,0,0
20,33,cube,SP,3,3,3-3,3,-0.738,0,,
20,34,cube,SP,2,2,2-2,2,-0.74,0,,
20,35,cube,SP,3,3,3-3,3,-0.032,0,,
20,36,cube,DP,1,4,1-4,4,-0.491,0,0,0
20,37,cube,OV,0,2,0-2,2,-0.038,0,,
20,38,cube,DP,4,3,4-3,3,0.248,0,0,0
20,39,cube,SP,4,4,4-4,4,0.825,0,,
20,40,cube,SP,2,2,2-2,2,-0.097,0,,
20,41,cube,DP,3,2,3-2,2,-0.347,0,0,0
20,42,cube,DP,2,4,2-4,4,3.506,0,0,0
20,43,cube,OT,1,0,1-0,0,0.179,0,,
20,44,cube,DP,4,1,4-1,1,-0.29,0,0,0
20,45,cube,OT,1,0,1-0,0,,0,,
20,46,cube,OT,4,0,4-0,0,,0,,
20,47,cube,DP,1,2,1-2,2,-0.087,0,0,0
20,48,cube,OV,0,1,0-1,1,-0.148,0,,
20,49,cube,OV,0,3,0-3,3,-0.357,0,,
20,50,cube,DP,1,3,1-3,3,-0.039,0,0,0
20,51,cube,SP,1,1,1-1,1,-0.695,0,,
20,52,cube,OT,3,0,3-0,0,,0,,
20,53,cube,OV,0,2,0-2,2,0.669,0,,
20,54,cube,OT,4,0,4-0,0,,0,,
20,55,cube,OV,0,4,0-4,4,0.43,0,,
20,56,cube,OT,4,0,4-0,0,,0,,
20,57,cube,OV,0,3,0-3,3,0.033,0,,
20,58,cube,DP,2,3,2-3,3,-0.434,0,0,0
20,59,cube,OT,1,0,1-0,0,,0,,
20,60,cube,OV,0,2,0-2,2,0.496,0,,
20,61,cube,DP,2,1,2-1,1,-0.475,0,0,0
20,62,cube,OT,4,0,4-0,0,,0,,
20,63,cube,DP,3,4,3-4,4,-0.095,0,0,0
20,64,cube,DP,1,4,1-4,0,,1,0,1
20,1,hand,OV,0,2,0-2,2,1.91,0,,
20,2,hand,OV,0,2,0-2,2,-1.314,0,,
20,3,hand,OV,0,4,0-4,4,-0.805,0,,
20,4,hand,OV,0,3,0-3,3,-1.656,0,,
20,5,hand,OT,4,0,4-0,0,,0,,
20,6,hand,SP,2,2,2-2,2,-0.807,0,,
20,7,hand,DP,4,1,4-1,1,0.265,0,0,0
20,8,hand,OT,2,0,2-0,0,,0,,
20,9,hand,DP,1,4,1-4,4,-1.041,0,0,0
20,10,hand,OV,0,4,0-4,4,-0.952,0,,
20,11,hand,DP,1,2,1-2,2,-0.425,0,0,0
20,12,hand,DP,2,4,2-4,2,-0.456,1,1,0
20,13,hand,SP,4,4,4-4,4,-0.967,0,,
20,14,hand,DP,2,1,2-1,1,0.794,0,0,0
20,15,hand,SP,1,1,1-1,1,-0.614,0,,
20,16,hand,SP,3,3,3-3,3,-0.715,0,,
20,17,hand,OT,4,0,4-0,0,,0,,
20,18,hand,OT,1,0,1-0,0,,0,,
20,19,hand,OT,1,0,1-0,0,,0,,
20,20,hand,SP,2,2,2-2,2,-0.445,0,,
20,21,hand,DP,1,3,1-3,1,-0.442,1,1,0
20,22,hand,OT,2,0,2-0,0,,0,,
20,23,hand,OT,4,0,4-0,0,,0,,
20,24,hand,SP,2,2,2-2,2,-0.636,0,,
20,25,hand,OV,0,2,0-2,2,3.409,0,,
20,26,hand,SP,1,1,1-1,1,-0.165,0,,
20,27,hand,OV,0,3,0-3,3,0.353,0,,
20,28,hand,DP,3,2,3-2,2,0.767,0,0,0
20,29,hand,SP,4,4,4-4,4,-0.691,0,,
20,30,hand,OT,3,0,3-0,0,,0,,
20,31,hand,OT,1,0,1-0,0,,0,,
20,32,hand,OV,0,2,0-2,2,1.038,0,,
20,33,hand,SP,1,1,1-1,1,-0.011,0,,
20,34,hand,OV,0,4,0-4,4,0.337,0,,
20,35,hand,OV,0,3,0-3,3,-0.461,0,,
20,36,hand,SP,4,4,4-4,4,-1.389,0,,
20,37,hand,SP,3,3,3-3,3,-0.074,0,,
20,38,hand,OV,0,3,0-3,3,-0.354,0,,
20,39,hand,DP,3,1,3-1,1,0.871,0,0,0
20,40,hand,OT,2,0,2-0,0,,0,,
20,41,hand,SP,4,4,4-4,4,-0.276,0,,
20,42,hand,OV,0,1,0-1,1,1.022,0,,
20,43,hand,SP,3,3,3-3,3,-0.188,0,,
20,44,hand,OV,0,4,0-4,4,0.699,0,,
20,45,hand,OT,2,0,2-0,0,,0,,
20,46,hand,DP,4,2,4-2,2,1.998,0,0,0
20,47,hand,OV,0,1,0-1,1,0.267,0,,
20,48,hand,DP,1,2,1-2,2,0.345,0,0,0
20,49,hand,DP,4,3,4-3,3,0.363,0,0,0
20,50,hand,SP,3,3,3-3,3,-0.522,0,,
20,51,hand,OT,4,0,4-0,0,,0,,
20,52,hand,OT,1,0,1-0,0,,0,,
20,53,hand,OV,0,1,0-1,1,0.17,0,,
20,54,hand,OT,3,0,3-0,0,,0,,
20,55,hand,SP,1,1,1-1,1,1.115,0,,
20,56,hand,SP,2,2,2-2,2,-0.436,0,,
20,57,hand,DP,1,4,1-4,4,1.727,0,0,0
20,58,hand,OT,3,0,3-0,0,,0,,
20,59,hand,DP,2,1,2-1,1,-1.237,0,0,0
20,60,hand,DP,3,4,3-4,4,-0.603,0,0,0
20,61,hand,DP,2,3,2-3,3,-0.883,0,0,0
20,62,hand,OT,3,0,3-0,0,,0,,
20,63,hand,DP,1,3,1-3,3,1.209,0,0,0
20,64,hand,OV,0,1,0-1,1,-0.094,0,,
21,1,cube,SP,3,3,3-3,3,,0,,
21,2,cube,DP,4,3,4-3,4,0.55,1,1,0
21,3,cube,OT,3,0,3-0,3,-0.502,1,,
21,4,cube,SP,4,4,4-4,4,0.123,0,,
21,5,cube,OV,0,1,0-1,1,-0.748,0,,
21,6,cube,OV,0,3,0-3,3,-0.677,0,,
21,7,cube,OT,1,0,1-0,0,-1.183,0,,
21,8,cube,SP,2,2,2-2,2,-0.32,0,,
21,9,cube,SP,3,3,3-3,3,0.025,0,,
21,10,cube,OV,0,2,0-2,2,-0.252,0,,
21,11,cube,OT,4,0,4-0,0,,0,,
21,12,cube,SP,3,3,3-3,3,-0.602,0,,
21,13,cube,SP,2,2,2-2,2,-0.166,0,,
21,14,cube,OV,0,3,0-3,3,1.078,0,,
21,15,cube,SP,4,4,4-4,4,-1.271,0,,
21,16,cube,OT,4,0,4-0,0,,0,,
21,17,cube,DP,4,2,4-2,2,2.461,0,0,0
21,18,cube,OV,0,3,0-3,3,-0.781,0,,
21,19,cube,OT,2,0,2-0,0,,0,,
21,20,cube,SP,4,4,4-4,4,-0.057,0,,
21,21,cube,OV,0,4,0-4,4,-0.419,0,,
